21103120	Breaded fried steak (eat lean & fat)	2	4	ounces cooked	 no bone	4	1	0.25	0.92194	0	0	0	0	0	0	0	0.02155	2.48686	0.00454	0	1.02514	113.33763	3.44679	0	374.22	7.51842		
21103130	Breaded fried steak (eat lean only)	2	1	large steak	1	0.5	0.5	2.01376	0	0	0	0	0	0	0	0.04712	6.43808	0.00992	0	2.24027	71.80344	7.53796	0	686.96	9.2752			
21103130	Breaded fried steak (eat lean only)	2	4	ounces cooked	 no bone	4	1	0.25	0.87696	0	0	0	0	0	0	0	0.02052	2.80368	0.00432	0	0.9756	31.26924	3.28266	0	299.16	4.0392		
21304220	BBQ short ribs with sauce	2	1	large rib	1	1	1	0.0875	0	0.0063	0	0	0	0.0063	0	0	1.2838	0	0	0.00078	38.5056	5.16552	0	147.7	3.346			
21401110	Roast beef (eat lean & fat)	1	1	medium slice	1	0.5	0.5	0	0	0	0	0	0	0	0	0	1.34988	0	0	0	36.83232	0	0	111.72	2.8728			
21401110	Roast beef (eat lean & fat)	2	1	thin slice	1	1	1	0	0	0	0	0	0	0	0	0	0.67494	0	0	0	18.41616	0	0	55.86	1.4364			
21401120	Roast beef (eat lean only)	1	1	medium slice	1	0.5	0.5	0	0	0	0	0	0	0	0	0	1.48134	0	0	0	6.37686	0	0	82.74	1.3608			
21401120	Roast beef (eat lean only)	2	1	 thin slice	1	1	1	0	0	0	0	0	0	0	0	0	0.74067	0	0	0	3.18843	0	0	41.37	0.6804			
21417120	Beef brisket	1	1	medium slice	 1/4 " thick	1	0.5	0.5	0	0	0	0	0	0	0	0	0	1.4448	0	0	0	9.53316	0	0	96.6	1.7346		
21417120	Beef brisket	2	1	 thin slice	1	1	1	0	0	0	0	0	0	0	0	0	0.7224	0	0	0	4.76658	0	0	48.3	0.8673			
21501000	Ground beef (75% lean	 regular)	1	1	medium patty (4 per pound)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	2.6911	0	0	0	79.0704	0	0	234.6	6.137		
21501000	Ground beef (75% lean	 regular)	2	1	ounce raw (cooked yield)	1	1	1	0	0	0	0	0	0	0	0	0	0.66486	0	0	0	19.53504	0	0	57.96	1.5162		
21501000	Ground beef (75% lean	 regular)	2	1	medium meatball	1	1	1	0	0	0	0	0	0	0	0	0	0.88648	0	0	0	26.04672	0	0	77.28	2.0216		
21501200	Ground beef (80% lean)	1	1	medium patty (4 per pound)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	2.81688	0	0	0	73.91736	0	0	236.72	5.8872			
13210250	Diet pudding (instant or canned)	1	0.5	cup (4 fl oz)	0.5	0.25	0.5	0.4901	0	0	0	0	0	0	0	0.4498	0	0	0	0.00087	10.0269	28.58916	0	105.3	0.754			
13220220	Pudding	 no sugar added	1	0.5	cup (4 fl oz)	0.5	0.25	0.5	0.54125	0	0	0	0	0	0	0	0.47375	0	0	0	0.00625	1.72125	0	0	81.25	1.1525		
13412000	Milk gravy	1	0.25	cup	0.25	0.25	1	0.195	0	0	0	0	0	0	0	0.24938	0	0	0	0	56.5425	0	0	88.125	2.775			
14640100	Grilled cheese sandwich	1	1	sandwich	1	0.5	0.5	2.036	0	0	0	0	0	0	0	0.49	0	0	0	0.27	125.974	8.22	0	290	5.978			
92101000	Coffee	2	1	fast food (16 fl oz order)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2	0			
92101900	Latte	2	1	cup	1	0.5	0.5	0	0	0	0	0	0	0	0	0.53652	0	0	0	0	22.65624	0	0	71.4	1.6524			
92101900	Latte	2	1	small (11 fl oz order)	1	0.5	0.5	0	0	0	0	0	0	0	0	0.80478	0	0	0	0	33.98436	0	0	107.1	2.4786			
92161000	Cappuccino	2	1	large (20 fl oz order)	1	0.5	0.5	0	0	0	0	0	0	0	0	1.20224	0	0	0	0	83.70018	0	0	190.74	5.4332			
92161000	Cappuccino	2	1	small (13 fl oz order)	1	0.5	0.5	0	0	0	0	0	0	0	0	0.7592	0	0	0	0	52.85565	0	0	120.45	3.431			
16126	Tofu	 firm	1	0.25	cup	0.25	0.25	1	0	0	0	0	0	0	0	0	0	0	0.99981	0	0	0	0	0	44.1	0.54369		
16129	Fried tofu	1	0.25	cup	0.25	0.25	1	0	0	0	0	0	0	0	0	0	0	0.98394	0	1.65609	0	0	0	168.02	1.80916			
23559	Ground beef (95% lean)	1	1	medium patty (4 per pound)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	3.6006	0	0	0	0	0	0	167.28	2.75196			
23559	Ground beef (95% lean)	2	1	ounce raw (cooked yield)	1	1	1	0	0	0	0	0	0	0	0	0	0.9178	0	0	0	0	0	0	42.64	0.70148			
23559	Ground beef (95% lean)	2	1	medium meatball	1	1	1	0	0	0	0	0	0	0	0	0	0.9884	0	0	0	0	0	0	45.92	0.75544			
23564	Ground beef (90% lean)	1	1	medium patty (4 per pound)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	3.43827	0	0	0	13.74813	0	0	201.96	4.17582			
23564	Ground beef (90% lean)	2	1	ounce raw (cooked yield)	1	1	1	0	0	0	0	0	0	0	0	0	0.86825	0	0	0	3.47175	0	0	51	1.0545			
23564	Ground beef (90% lean)	2	1	medium meatball	1	1	1	0	0	0	0	0	0	0	0	0	0.97244	0	0	0	3.88836	0	0	57.12	1.18104			
11111000	Whole milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	1.0004	0	0	0	0	69.56928	0	0	146.4	4.5384			
11112110	2% milk (reduced fat)	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	1.0004	0	0	0	0	41.46048	0	0	122	3.0744			
11112210	1% milk (low fat)	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	1.0004	0	0	0	0	19.50048	0	0	102.48	1.5372			
11113000	Fat free milk (skim)	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.9996	0	0	0	0	0	0	0	83.3	0.294			
11114300	Low lactose lowfat (1%) milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.99308	0	0	0	0	19.50048	0	0	102.48	1.5372			
11114320	Low lactose fat free (skim) milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.9996	0	0	0	0	0	0	0	83.3	0.294			
11114330	Low lactose reduced fat (2%) milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	1.0004	0	0	0	0	41.46048	0	0	122	3.0744			
11114350	Low lactose whole milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	1.0004	0	0	0	0	69.56928	0	0	146.4	4.5384			
11115000	Buttermilk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.9996	0	0	0	0	17.5959	0	0	98	1.3475			
11121300	Nonfat dry milk	 reconstituted	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.9996	0	0	0	0	0	0	0	80.85	0.1078		
11220000	Sweetened condensed milk	1	0.25	cup	0.25	0.25	1	0	0	0	0	0	0	0	0	0.33966	0	0	0	0	59.28674	142.93239	0	245.565	4.19985			
11320000	Soymilk	2	8	fluid ounces	8	1	0.125	0	0	0	0	0	0	0	0	0	0	0.99878	0	0.54726	0	0	0	98	0.51408			
11411100	Plain yogurt	 whole milk	1	1	8 oz container	1	0.25	0.25	0	0	0	0	0	0	0	0	0.92616	0	0	0	0	64.66095	0	0	138.47	4.767		
11421000	Flavored yogurt	 whole milk	1	1	8 oz container	1	0.25	0.25	0	0	0	0	0	0	0	0	0.92616	0	0	0	0	63.1287	72.09592	0	229.27	4.54		
11424000	Flavored yogurt	 fat-free sugar-free	1	1	8 oz container	1	0.25	0.25	0.00908	0	0	0	0	0	0	0	0.92616	0	0	0	0.0005	2.02257	0	0	97.61	0.2724		
11432000	Fruit yogurt	 low fat	1	1	6 oz container	1	0.25	0.25	0	0	0	0	0	0	0	0.0578	0.6936	0	0	0	0	15.0399	93.28496	0	173.4	1.19		
11460150	Frozen yogurt	 low fat	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.874	0	0	0	0	24.894	100.64477	0	214	1.88		
11460440	Frozen yogurt	 whole milk	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.609	0	0	0	0	55.2798	110.55418	0	220.98	4.0542		
11511200	Chocolate milk	 2% (reduced fat)	1	1	cup (1 school carton)	1	0.25	0.25	0	0	0	0	0	0	0	0	1	0	0	0	0	43.29	45.99882	0	175	2.825		
11511400	Chocolate milk	 1% (low fat)	1	1	cup (1 school carton)	1	0.25	0.25	0	0	0	0	0	0	0	0	1	0	0	0	0	20.79	45.5112	0	157.5	1.55		
11514300	Instant cocoa	 diet (with water)	1	1	packet dry mix with water	1	0.25	0.25	0.25807	0	0	0	0	0	0	0	0.25019	0	0	0	0.0591	1.43613	0	0	57.13	0.2561		
11541110	Milk shake (whole milk)	1	1	milkshake (10 fl oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0.7641	0	0	0	0	124.70112	158.37394	0	393.37	8.3202			
11541500	Milk shake	 low fat	2	1	large shake (22 fl oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0.945	0	0	0	0	24.444	203.20751	0	364	1.785		
11553000	fruit smoothie made with milk	1	1	commercial smoothie (20 fl oz)	1	0.25	0.25	0	0	0	0	0	0	0	1.41174	0.56672	0	0	0	0.02024	60.47712	206.76453	0	495.88	4.78676			
11560000	Chocolate flavored drink	1	1	bottle (9 fl oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0.04384	0	0	0	0.00061	9.76536	50.81553	0	128.78	0.8494			
11623000	Meal replacement drink (Slim Fast)	1	1	cup	1	0.25	0.25	0	0	0	0	0	0	0	0	0.93	0	0	0	0.68999	1.62936	104.72517	0	173.6	0.6448			
11830970	Meal replacement powder (Slim Fast)	1	1	tablespoon	1	1	1	0.03825	0	0	0	0	0	0	0	0.1563	0	0.0264	0	0	0.01755	23.25704	0	48.6	0.027			
12110100	Light cream	1	2	Tablespoons (1 fl oz)	1	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	52.137	0	0	58.5	3.606			
12120100	Half & Half	2	1	individual container	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.525	0	0	19.5	1.074			
12210200	Coffee Mate (liquid)	1	2	Tablespoons (1 fl oz)	1	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	26.919	13.22425	0	40.8	0.582			
12210400	Coffee Mate (powder)	1	1	packet	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5796	6.37758	0	16.38	0.9756			
12310350	Sour cream	 low fat or light	1	2	Tablespoons	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	30.528	0	0	43.52	2.112		
21501200	Ground beef (80% lean)	2	1	ounce raw (cooked yield)	1	1	1	0	0	0	0	0	0	0	0	0	0.70422	0	0	0	18.47934	0	0	59.18	1.4718			
21501200	Ground beef (80% lean)	2	1	medium meatball	1	1	1	0	0	0	0	0	0	0	0	0	0.89628	0	0	0	23.51916	0	0	75.32	1.8732			
21501300	Ground beef (85% lean)	1	1	medium patty (4 per pound)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	3.15936	0	0	0	58.54464	0	0	238.08	5.5776			
21501300	Ground beef (85% lean)	2	1	ounce raw (cooked yield)	1	1	1	0	0	0	0	0	0	0	0	0	0.78984	0	0	0	14.63616	0	0	59.52	1.3944			
21501300	Ground beef (85% lean)	2	1	medium meatball	1	1	1	0	0	0	0	0	0	0	0	0	0.92148	0	0	0	17.07552	0	0	69.44	1.6268			
21602100	Beef jerky	1	1	piece (Slim Jim)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0.27773	0	0	0.00085	17.47699	3.34702	0	39.36	1.0416			
21603000	Pastrami (beef)	1	1	slice (slice = 1 oz)	1	1	1	0	0	0	0	0	0	0	0	0	0.77084	0	0	0	55.2762	0	0	97.72	2.9176			
22101110	Grilled pork chop (eat lean & fat)	2	1	large	1	0.5	0.5	0	0	0	0	0	0	0	0	0	4.38981	0	0	0	59.73993	0	0	314.4	6.7858			
22101110	Grilled pork chop (eat lean & fat)	2	4	ounces after cooking	4	1	0.25	0	0	0	0	0	0	0	0	0	3.80003	0	0	0	51.7138	0	0	272.16	5.87412			
22101120	Grilled pork chop (eat lean only)	2	1	large	1	0.5	0.5	0	0	0	0	0	0	0	0	0	4.5279	0	0	0	6.6177	0	0	268.32	4.6569			
22101120	Grilled pork chop (eat lean only)	2	4	ounces after cooking	4	1	0.25	0	0	0	0	0	0	0	0	0	4	0	0	0	5.81742	0	0	235.872	4.09374			
22101210	Fried pork chop (eat lean & fat)	2	1	large	1	0.5	0.5	0	0	0	0	0	0	0	0	0	3.66912	0	0	0	107.91144	0	0	326.43	7.956			
22101210	Fried pork chop (eat lean & fat)	2	4	ounces after cooking	4	1	0.25	0	0	0	0	0	0	0	0	0	3.55622	0	0	0	104.59109	0	0	316.386	7.7112			
92302000	Tea (unsweetened)	2	1	mug (mug = 8 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37	0.00474			
92410320	Soft drink	 diet	2	1	small (drink = 16 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73	0		
92410320	Soft drink	 diet	2	1	large (drink = 32 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46	0		
92510610	Fruit drink (punch	 ade	 or cooler)	1	1	cup	1	0.5	0.5	0	0	0	0	0	0	0	0.10664	0	0	0	0	0	0	96.98567	0	119.04	0	
92510610	Fruit drink (punch	 ade	 or cooler)	2	1	drink box (box - 8 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0.11266	0	0	0	0	0	0	102.46066	0	125.76	0	
92510610	Fruit drink (punch	 ade	 or cooler)	2	1	Fruitopia bottle 	1	0.5	0.5	0	0	0	0	0	0	0	0.21328	0	0	0	0	0	0	193.97134	0	238.08	0	
92511010	Lemonade	2	1	Snapple bottle	1	0.5	0.5	0	0	0	0	0	0	0	0.22816	0	0	0	0	0	0	186.47369	0	198.4	0.03472			
92530510	Cranberry juice cocktail	1	1	cup	1	0.5	0.5	0	0	0	0	0	0	0	0.77418	0	0	0	0	0.01349	0	117.9808	0	144.21	0.0253			
92570100	Pedialyte	1	1	cup	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0			
93101000	Beer or ale	2	0.5	small pitcher	0.5	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.8	196.8	0			
93102000	Lite beer	2	0.5	small pitcher 	0.5	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.4	134.4	0			
93201000	Cordial or liqueur	2	1	fluid ounce	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	26.98001	79	106.2	0.018			
93301030	Bloody Mary	2	8	fluid ounces (no ice)	8	1	0.125	0	0	0.6072	0	0	0	0.6072	0.1008	0	0	0	0	0	0	0	171.36	199.2	0.024			
93301060	Gin & tonic	2	8	fluid ounces (no ice)	8	1	0.125	0	0	0	0	0	0	0	0.0672	0	0	0	0	0	0	60.972	119.28	182.4	0.0048			
93301090	Manhattan	2	4	fluid ounces (no ice)	4	1	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.32	263.32	0			
93301100	Margarita	2	4	fluid ounces (no ice)	4	1	0.25	0	0	0	0	0	0	0	0.10044	0	0	0	0	0.00882	0	38.17349	206.584	270.32	0.0248			
93301110	Martini	2	4	fluid ounces (no ice)	4	1	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.028	259.84	0			
93301190	Rum & coke	2	8	fluid ounces (no ice)	8	1	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.73118	110.88	182.4	0.0096			
93301200	Pina colada	2	8	fluid ounces (no ice)	8	1	0.125	0	0	0	0	0	0	0	0.4248	0	1.7736	0	0	0.4384	0	146.48105	166.32	417.6	3.96			
93401000	Table wine (all)	1	1	standard wine glass	5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.575	113.575	0			
93401000	Table wine (all)	2	0.5	bottle 	1	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.9	284.9	0			
93402000	Dessert wine (all)	1	1	small wine glass 	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.8	164.8	0			
93404000	Wine cooler	1	1	drink (drink = 7 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0.063	0	0	0	0	0	0	39.69714	71.60286	111.3	0.0063			
93404500	Sangria	1	1	drink (drink = 8 fl oz)	1	0.5	0.5	0	0	0	0	0	0	0	0.15276	0	0	0	0	0	0	63.33404	100.82596	164.16	0.0114			
93501000	Brandy or cognac	1	2	fluid ounces	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.436	128.436	0			
93502000	Whiskey (bourbon	 scotch	 rye)	2	2	fluid ounces 	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	140	0	
93503000	Gin	2	2	fluid ounces 	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.28	147.28	0			
93504000	Rum	2	2	fluid ounces	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.436	128.436	0			
93505000	Vodka or tequila	2	2	fluid ounces 	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.436	128.436	0			
94000000	Water	2	2	fluid ounces 	2	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
94210100	Fitness Water (Propel)	2	1	bottle (16.9 fl oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	25	0			
11411100	Plain yogurt	 whole milk	2	1	ounce	0.125	1	1	0	0	0	0	0	0	0	0	0.11577	0	0	0	0	8.08262	0	0	17.30875	0.59588		
11421000	Flavored yogurt	 whole milk	2	1	ounce	0.125	1	1	0	0	0	0	0	0	0	0	0.11577	0	0	0	0	7.89109	9.01199	0	28.65875	0.5675		
11424000	Flavored yogurt	 fat-free sugar-free	2	1	ounce	0.125	1	1	0.00114	0	0	0	0	0	0	0	0.11577	0	0	0	0	0.25282	0	0	12.20125	0.03405		
11432000	Fruit yogurt	 low fat	2	1	ounce	0.1667	1	1	0	0	0	0	0	0	0	0.00963	0.1156	0	0	0	0	2.50665	15.54749	0	28.9	0.19833		
42110000	Mixed nuts	2	1	ounce	0.2	0.25	0.25	0	0	0	0	0	0	0	0	0	2.00362	0	0	2.32375	3.46338	0	0	175	2.49636			
43104000	Flax seed	2	1	Tablespoon	0.0625	0.5	0.5	0	0	0	0	0	0	0	0	0	0.63936	0	0	0.31107	0	0	0	45	0.29			
54338000	Wheat cracker	2	4	Whole Wheat Club Crackers	4	2	0.5	0.6	0.348	0	0	0	0	0	0	0	0	0	0	0	24.732	6.848	0	68	0.724			
56207110	Bulgur	 no fat added	1	0.5	cup	 cooked	0.5	0.25	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0.028	
62125100	Raisins	2	1	Tablespoon	0.0625	0.5	0.5	0	0	0	0	0	0	0	0.12497	0	0	0	0	0	0	0	0	27	0.00544			
82101000	Vegetable oil (canola	 corn	 olive	 etc)	2	1	Teaspoon	0.333	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1.00741	0	0	0	40	0.56893
12220200	Cool Whip	1	0.25	cup	0.25	0.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	42.64312	16.7406	0	59.625	4.08375			
12310100	Sour cream	1	2	Tablespoons	0.125	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	54.234	0	0	61.525	3.75188			
14107030	Mozzarella cheese (part skim)	2	1	cubic inch	1	0.5	0.5	0	0	0	0	0	0	0	0	0.41395	0	0	0	0	30.98304	0	0	53.152	2.22992			
14108010	Parmesan or Romano cheese	1	1	tablespoon	1	0.5	0.5	0	0	0	0	0	0	0	0	0.17635	0	0	0	0	12.55725	0	0	21.55	0.865			
91501010	Jello	2	0.5	cup	0.5	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.96523	0	74.4	0			
91511010	Sugar-free Jello (diet)	1	1	snack-size package (3.5 oz)	1	0.5	0.5	0.04653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96	0			
91511020	Sugar-free Jello with fruit (diet)	1	0.5	cup	0.5	0.25	0.5	0.0336	0	0	0	0	0	0	0.3192	0	0	0	0	0	0	0	0	39.6	0.036			
91705010	Milk chocolate bar or candy (plain)	2	1	Big Block bar (2.2 oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0.24862	0	0	0	2.3126	71.3961	108.27245	0	331.7	8.835			
91705010	Milk chocolate bar or candy (plain)	2	1	miniature bar (.5 oz)	1	1	1	0	0	0	0	0	0	0	0	0.05614	0	0	0	0.5222	16.1217	24.44862	0	74.9	1.995			
91705020	Krackel or Crunch Bar	1	1	bar (1.2 oz)	1	0.5	0.5	0.00918	0	0	0	0	0	0	0	0.13498	0	0	0	1.13296	34.95132	63.42603	0	168.64	5.4026			
91705020	Krackel or Crunch Bar	2	1	solid egg	1	1	1	0.00189	0	0	0	0	0	0	0	0.02779	0	0	0	0.23326	7.19586	13.0583	0	34.72	1.1123			
91705050	Milk chocolate fruit & nut bar	1	1	bar (1.2 oz)	1	0.5	0.5	0	0	0	0	0	0	0	0.05511	0.08514	0.2343	0	0	1.02755	25.01037	51.3854	0	150.48	4.0557			
91705050	Milk chocolate fruit & nut bar	2	1	piece	1	1	1	0	0	0	0	0	0	0	0.01837	0.02838	0.0781	0	0	0.34252	8.33679	17.12847	0	50.16	1.3519			
91705060	Milk chocolate bar with almonds	2	1	Big Block bar (2.2 oz)	1	0.25	0.25	0	0	0	0	0	0	0	0	0.22134	0.47554	0	0	2.75886	68.55588	91.22135	0	326.12	10.5276			
91705200	Chocolate chips	1	0.25	cup	0.25	0.25	1	0	0	0	0	0	0	0	0	0	0	0	0	2.1861	10.4139	5.40582	0	201.18	7.455			
